raceId,year,round,name,driverId,surname,position,points
192,1998,2,Brazilian Grand Prix,30,Schumacher,3,4
192,1998,2,Brazilian Grand Prix,25,Wurz,4,3
192,1998,2,Brazilian Grand Prix,49,Frentzen,5,2
192,1998,2,Brazilian Grand Prix,21,Fisichella,6,1
192,1998,2,Brazilian Grand Prix,35,Villeneuve,7,0
192,1998,2,Brazilian Grand Prix,56,Irvine,8,0
192,1998,2,Brazilian Grand Prix,55,Alesi,9,0
192,1998,2,Brazilian Grand Prix,76,Magnussen,10,0
192,1998,2,Brazilian Grand Prix,65,Herbert,11,0
193,1998,3,Argentine Grand Prix,30,Schumacher,1,10
193,1998,3,Argentine Grand Prix,57,Häkkinen,2,6
193,1998,3,Argentine Grand Prix,56,Irvine,3,4
193,1998,3,Argentine Grand Prix,25,Wurz,4,3
193,1998,3,Argentine Grand Prix,55,Alesi,5,2
193,1998,3,Argentine Grand Prix,14,Coulthard,6,1
193,1998,3,Argentine Grand Prix,21,Fisichella,7,0
193,1998,3,Argentine Grand Prix,71,Hill,8,0
193,1998,3,Argentine Grand Prix,49,Frentzen,9,0
193,1998,3,Argentine Grand Prix,22,Barrichello,10,0
193,1998,3,Argentine Grand Prix,15,Trulli,11,0
193,1998,3,Argentine Grand Prix,68,Takagi,12,0
193,1998,3,Argentine Grand Prix,75,Nakano,13,0
193,1998,3,Argentine Grand Prix,73,Rosset,14,0
193,1998,3,Argentine Grand Prix,44,Panis,15,0
194,1998,4,San Marino Grand Prix,14,Coulthard,1,10
194,1998,4,San Marino Grand Prix,30,Schumacher,2,6
194,1998,4,San Marino Grand Prix,56,Irvine,3,4
194,1998,4,San Marino Grand Prix,35,Villeneuve,4,3
194,1998,4,San Marino Grand Prix,49,Frentzen,5,2
194,1998,4,San Marino Grand Prix,55,Alesi,6,1
194,1998,4,San Marino Grand Prix,23,Schumacher,7,0
194,1998,4,San Marino Grand Prix,74,Tuero,8,0
194,1998,4,San Marino Grand Prix,63,Salo,9,0
194,1998,4,San Marino Grand Prix,71,Hill,10,0
194,1998,4,San Marino Grand Prix,44,Panis,11,0
195,1998,5,Spanish Grand Prix,57,Häkkinen,1,10
195,1998,5,Spanish Grand Prix,14,Coulthard,2,6
195,1998,5,Spanish Grand Prix,30,Schumacher,3,4
195,1998,5,Spanish Grand Prix,25,Wurz,4,3
195,1998,5,Spanish Grand Prix,22,Barrichello,5,2
195,1998,5,Spanish Grand Prix,35,Villeneuve,6,1
195,1998,5,Spanish Grand Prix,65,Herbert,7,0
195,1998,5,Spanish Grand Prix,49,Frentzen,8,0
195,1998,5,Spanish Grand Prix,15,Trulli,9,0
195,1998,5,Spanish Grand Prix,55,Alesi,10,0
195,1998,5,Spanish Grand Prix,23,Schumacher,11,0
195,1998,5,Spanish Grand Prix,76,Magnussen,12,0
195,1998,5,Spanish Grand Prix,68,Takagi,13,0
195,1998,5,Spanish Grand Prix,75,Nakano,14,0
195,1998,5,Spanish Grand Prix,74,Tuero,15,0
195,1998,5,Spanish Grand Prix,44,Panis,16,0
196,1998,6,Monaco Grand Prix,57,Häkkinen,1,10
196,1998,6,Monaco Grand Prix,21,Fisichella,2,6
196,1998,6,Monaco Grand Prix,56,Irvine,3,4
196,1998,6,Monaco Grand Prix,63,Salo,4,3
196,1998,6,Monaco Grand Prix,35,Villeneuve,5,2
196,1998,6,Monaco Grand Prix,64,Diniz,6,1
196,1998,6,Monaco Grand Prix,65,Herbert,7,0
196,1998,6,Monaco Grand Prix,71,Hill,8,0
196,1998,6,Monaco Grand Prix,75,Nakano,9,0
196,1998,6,Monaco Grand Prix,30,Schumacher,10,0
196,1998,6,Monaco Grand Prix,68,Takagi,11,0
196,1998,6,Monaco Grand Prix,55,Alesi,12,0
197,1998,7,Canadian Grand Prix,30,Schumacher,1,10
197,1998,7,Canadian Grand Prix,21,Fisichella,2,6
197,1998,7,Canadian Grand Prix,56,Irvine,3,4
197,1998,7,Canadian Grand Prix,25,Wurz,4,3
197,1998,7,Canadian Grand Prix,22,Barrichello,5,2
197,1998,7,Canadian Grand Prix,76,Magnussen,6,1
197,1998,7,Canadian Grand Prix,75,Nakano,7,0
197,1998,7,Canadian Grand Prix,73,Rosset,8,0
197,1998,7,Canadian Grand Prix,64,Diniz,9,0
197,1998,7,Canadian Grand Prix,35,Villeneuve,10,0
198,1998,8,French Grand Prix,30,Schumacher,1,10
198,1998,8,French Grand Prix,56,Irvine,2,6
198,1998,8,French Grand Prix,57,Häkkinen,3,4
198,1998,8,French Grand Prix,35,Villeneuve,4,3
198,1998,8,French Grand Prix,25,Wurz,5,2
198,1998,8,French Grand Prix,14,Coulthard,6,1
198,1998,8,French Grand Prix,55,Alesi,7,0
198,1998,8,French Grand Prix,65,Herbert,8,0
198,1998,8,French Grand Prix,21,Fisichella,9,0
198,1998,8,French Grand Prix,22,Barrichello,10,0
198,1998,8,French Grand Prix,44,Panis,11,0
198,1998,8,French Grand Prix,50,Verstappen,12,0
198,1998,8,French Grand Prix,63,Salo,13,0
198,1998,8,French Grand Prix,64,Diniz,14,0
198,1998,8,French Grand Prix,49,Frentzen,15,0
198,1998,8,French Grand Prix,23,Schumacher,16,0
198,1998,8,French Grand Prix,75,Nakano,17,0
199,1998,9,British Grand Prix,30,Schumacher,1,10
199,1998,9,British Grand Prix,57,Häkkinen,2,6
199,1998,9,British Grand Prix,56,Irvine,3,4
199,1998,9,British Grand Prix,25,Wurz,4,3
199,1998,9,British Grand Prix,21,Fisichella,5,2
199,1998,9,British Grand Prix,23,Schumacher,6,1
199,1998,9,British Grand Prix,35,Villeneuve,7,0
199,1998,9,British Grand Prix,75,Nakano,8,0
199,1998,9,British Grand Prix,68,Takagi,9,0
200,1998,10,Austrian Grand Prix,57,Häkkinen,1,10
200,1998,10,Austrian Grand Prix,14,Coulthard,2,6
200,1998,10,Austrian Grand Prix,30,Schumacher,3,4
200,1998,10,Austrian Grand Prix,56,Irvine,4,3
200,1998,10,Austrian Grand Prix,23,Schumacher,5,2
200,1998,10,Austrian Grand Prix,35,Villeneuve,6,1
200,1998,10,Austrian Grand Prix,71,Hill,7,0
200,1998,10,Austrian Grand Prix,65,Herbert,8,0
200,1998,10,Austrian Grand Prix,25,Wurz,9,0
200,1998,10,Austrian Grand Prix,15,Trulli,10,0
200,1998,10,Austrian Grand Prix,75,Nakano,11,0
200,1998,10,Austrian Grand Prix,73,Rosset,12,0
201,1998,11,German Grand Prix,57,Häkkinen,1,10
201,1998,11,German Grand Prix,14,Coulthard,2,6
201,1998,11,German Grand Prix,35,Villeneuve,3,4
201,1998,11,German Grand Prix,71,Hill,4,3
201,1998,11,German Grand Prix,30,Schumacher,5,2
201,1998,11,German Grand Prix,23,Schumacher,6,1
201,1998,11,German Grand Prix,21,Fisichella,7,0
201,1998,11,German Grand Prix,56,Irvine,8,0
201,1998,11,German Grand Prix,49,Frentzen,9,0
201,1998,11,German Grand Prix,55,Alesi,10,0
201,1998,11,German Grand Prix,25,Wurz,11,0
201,1998,11,German Grand Prix,15,Trulli,12,0
201,1998,11,German Grand Prix,68,Takagi,13,0
201,1998,11,German Grand Prix,63,Salo,14,0
201,1998,11,German Grand Prix,44,Panis,15,0
201,1998,11,German Grand Prix,74,Tuero,16,0
202,1998,12,Hungarian Grand Prix,30,Schumacher,1,10
202,1998,12,Hungarian Grand Prix,14,Coulthard,2,6
202,1998,12,Hungarian Grand Prix,35,Villeneuve,3,4
202,1998,12,Hungarian Grand Prix,71,Hill,4,3
202,1998,12,Hungarian Grand Prix,49,Frentzen,5,2
202,1998,12,Hungarian Grand Prix,57,Häkkinen,6,1
202,1998,12,Hungarian Grand Prix,55,Alesi,7,0
202,1998,12,Hungarian Grand Prix,21,Fisichella,8,0
202,1998,12,Hungarian Grand Prix,23,Schumacher,9,0
202,1998,12,Hungarian Grand Prix,65,Herbert,10,0
202,1998,12,Hungarian Grand Prix,64,Diniz,11,0
202,1998,12,Hungarian Grand Prix,44,Panis,12,0
202,1998,12,Hungarian Grand Prix,50,Verstappen,13,0
202,1998,12,Hungarian Grand Prix,68,Takagi,14,0
202,1998,12,Hungarian Grand Prix,75,Nakano,15,0
203,1998,13,Belgian Grand Prix,71,Hill,1,10
203,1998,13,Belgian Grand Prix,23,Schumacher,2,6
203,1998,13,Belgian Grand Prix,55,Alesi,3,4
203,1998,13,Belgian Grand Prix,49,Frentzen,4,3
203,1998,13,Belgian Grand Prix,64,Diniz,5,2
203,1998,13,Belgian Grand Prix,15,Trulli,6,1
203,1998,13,Belgian Grand Prix,14,Coulthard,7,0
203,1998,13,Belgian Grand Prix,75,Nakano,8,0
204,1998,14,Italian Grand Prix,30,Schumacher,1,10
204,1998,14,Italian Grand Prix,56,Irvine,2,6
204,1998,14,Italian Grand Prix,23,Schumacher,3,4
204,1998,14,Italian Grand Prix,57,Häkkinen,4,3
204,1998,14,Italian Grand Prix,55,Alesi,5,2
204,1998,14,Italian Grand Prix,71,Hill,6,1
204,1998,14,Italian Grand Prix,49,Frentzen,7,0
204,1998,14,Italian Grand Prix,21,Fisichella,8,0
204,1998,14,Italian Grand Prix,68,Takagi,9,0
204,1998,14,Italian Grand Prix,22,Barrichello,10,0
204,1998,14,Italian Grand Prix,74,Tuero,11,0
204,1998,14,Italian Grand Prix,73,Rosset,12,0
204,1998,14,Italian Grand Prix,15,Trulli,13,0
205,1998,15,Luxembourg Grand Prix,57,Häkkinen,1,10
205,1998,15,Luxembourg Grand Prix,30,Schumacher,2,6
205,1998,15,Luxembourg Grand Prix,14,Coulthard,3,4
205,1998,15,Luxembourg Grand Prix,56,Irvine,4,3
205,1998,15,Luxembourg Grand Prix,49,Frentzen,5,2
205,1998,15,Luxembourg Grand Prix,21,Fisichella,6,1
205,1998,15,Luxembourg Grand Prix,25,Wurz,7,0
205,1998,15,Luxembourg Grand Prix,35,Villeneuve,8,0
205,1998,15,Luxembourg Grand Prix,71,Hill,9,0
205,1998,15,Luxembourg Grand Prix,55,Alesi,10,0
205,1998,15,Luxembourg Grand Prix,22,Barrichello,11,0
205,1998,15,Luxembourg Grand Prix,44,Panis,12,0
205,1998,15,Luxembourg Grand Prix,50,Verstappen,13,0
205,1998,15,Luxembourg Grand Prix,63,Salo,14,0
205,1998,15,Luxembourg Grand Prix,75,Nakano,15,0
205,1998,15,Luxembourg Grand Prix,68,Takagi,16,0
206,1998,16,Japanese Grand Prix,57,Häkkinen,1,10
206,1998,16,Japanese Grand Prix,56,Irvine,2,6
206,1998,16,Japanese Grand Prix,14,Coulthard,3,4
206,1998,16,Japanese Grand Prix,71,Hill,4,3
206,1998,16,Japanese Grand Prix,49,Frentzen,5,2
206,1998,16,Japanese Grand Prix,35,Villeneuve,6,1
206,1998,16,Japanese Grand Prix,55,Alesi,7,0
206,1998,16,Japanese Grand Prix,21,Fisichella,8,0
206,1998,16,Japanese Grand Prix,25,Wurz,9,0
206,1998,16,Japanese Grand Prix,65,Herbert,10,0
206,1998,16,Japanese Grand Prix,44,Panis,11,0
206,1998,16,Japanese Grand Prix,15,Trulli,12,0
207,1997,1,Australian Grand Prix,14,Coulthard,1,10
207,1997,1,Australian Grand Prix,30,Schumacher,2,6
207,1997,1,Australian Grand Prix,57,Häkkinen,3,4
207,1997,1,Australian Grand Prix,77,Berger,4,3
207,1997,1,Australian Grand Prix,44,Panis,5,2
207,1997,1,Australian Grand Prix,78,Larini,6,1
207,1997,1,Australian Grand Prix,75,Nakano,7,0
207,1997,1,Australian Grand Prix,49,Frentzen,8,0
207,1997,1,Australian Grand Prix,15,Trulli,9,0
207,1997,1,Australian Grand Prix,64,Diniz,10,0
208,1997,2,Brazilian Grand Prix,35,Villeneuve,1,10
208,1997,2,Brazilian Grand Prix,77,Berger,2,6
208,1997,2,Brazilian Grand Prix,44,Panis,3,4
208,1997,2,Brazilian Grand Prix,57,Häkkinen,4,3
208,1997,2,Brazilian Grand Prix,30,Schumacher,5,2
208,1997,2,Brazilian Grand Prix,55,Alesi,6,1
208,1997,2,Brazilian Grand Prix,65,Herbert,7,0
208,1997,2,Brazilian Grand Prix,21,Fisichella,8,0
208,1997,2,Brazilian Grand Prix,49,Frentzen,9,0
208,1997,2,Brazilian Grand Prix,14,Coulthard,10,0
208,1997,2,Brazilian Grand Prix,78,Larini,11,0
208,1997,2,Brazilian Grand Prix,15,Trulli,12,0
208,1997,2,Brazilian Grand Prix,63,Salo,13,0
208,1997,2,Brazilian Grand Prix,75,Nakano,14,0
208,1997,2,Brazilian Grand Prix,50,Verstappen,15,0
208,1997,2,Brazilian Grand Prix,56,Irvine,16,0
208,1997,2,Brazilian Grand Prix,71,Hill,17,0
208,1997,2,Brazilian Grand Prix,79,Katayama,18,0
209,1997,3,Argentine Grand Prix,35,Villeneuve,1,10
209,1997,3,Argentine Grand Prix,56,Irvine,2,6
209,1997,3,Argentine Grand Prix,23,Schumacher,3,4
209,1997,3,Argentine Grand Prix,65,Herbert,4,3
209,1997,3,Argentine Grand Prix,57,Häkkinen,5,2
209,1997,3,Argentine Grand Prix,77,Berger,6,1
209,1997,3,Argentine Grand Prix,55,Alesi,7,0
209,1997,3,Argentine Grand Prix,63,Salo,8,0
209,1997,3,Argentine Grand Prix,15,Trulli,9,0
209,1997,3,Argentine Grand Prix,76,Magnussen,10,0
210,1997,4,San Marino Grand Prix,49,Frentzen,1,10
210,1997,4,San Marino Grand Prix,30,Schumacher,2,6
210,1997,4,San Marino Grand Prix,56,Irvine,3,4
210,1997,4,San Marino Grand Prix,21,Fisichella,4,3
210,1997,4,San Marino Grand Prix,55,Alesi,5,2
210,1997,4,San Marino Grand Prix,57,Häkkinen,6,1
210,1997,4,San Marino Grand Prix,78,Larini,7,0
210,1997,4,San Marino Grand Prix,44,Panis,8,0
210,1997,4,San Marino Grand Prix,63,Salo,9,0
210,1997,4,San Marino Grand Prix,50,Verstappen,10,0
210,1997,4,San Marino Grand Prix,79,Katayama,11,0
211,1997,5,Monaco Grand Prix,30,Schumacher,1,10
211,1997,5,Monaco Grand Prix,22,Barrichello,2,6
211,1997,5,Monaco Grand Prix,56,Irvine,3,4
211,1997,5,Monaco Grand Prix,44,Panis,4,3
211,1997,5,Monaco Grand Prix,63,Salo,5,2
211,1997,5,Monaco Grand Prix,21,Fisichella,6,1
211,1997,5,Monaco Grand Prix,76,Magnussen,7,0
211,1997,5,Monaco Grand Prix,50,Verstappen,8,0
211,1997,5,Monaco Grand Prix,77,Berger,9,0
211,1997,5,Monaco Grand Prix,79,Katayama,10,0
212,1997,6,Spanish Grand Prix,35,Villeneuve,1,10
212,1997,6,Spanish Grand Prix,44,Panis,2,6
212,1997,6,Spanish Grand Prix,55,Alesi,3,4
212,1997,6,Spanish Grand Prix,30,Schumacher,4,3
212,1997,6,Spanish Grand Prix,65,Herbert,5,2
212,1997,6,Spanish Grand Prix,14,Coulthard,6,1
212,1997,6,Spanish Grand Prix,57,Häkkinen,7,0
212,1997,6,Spanish Grand Prix,49,Frentzen,8,0
212,1997,6,Spanish Grand Prix,21,Fisichella,9,0
212,1997,6,Spanish Grand Prix,77,Berger,10,0
212,1997,6,Spanish Grand Prix,50,Verstappen,11,0
212,1997,6,Spanish Grand Prix,56,Irvine,12,0
212,1997,6,Spanish Grand Prix,76,Magnussen,13,0
212,1997,6,Spanish Grand Prix,81,Morbidelli,14,0
212,1997,6,Spanish Grand Prix,15,Trulli,15,0
213,1997,7,Canadian Grand Prix,30,Schumacher,1,10
213,1997,7,Canadian Grand Prix,55,Alesi,2,6
213,1997,7,Canadian Grand Prix,21,Fisichella,3,4
213,1997,7,Canadian Grand Prix,49,Frentzen,4,3
213,1997,7,Canadian Grand Prix,65,Herbert,5,2
213,1997,7,Canadian Grand Prix,75,Nakano,6,1
213,1997,7,Canadian Grand Prix,14,Coulthard,7,0
213,1997,7,Canadian Grand Prix,64,Diniz,8,0
213,1997,7,Canadian Grand Prix,71,Hill,9,0
213,1997,7,Canadian Grand Prix,81,Morbidelli,10,0
213,1997,7,Canadian Grand Prix,44,Panis,11,0
214,1997,8,French Grand Prix,30,Schumacher,1,10
214,1997,8,French Grand Prix,49,Frentzen,2,6
214,1997,8,French Grand Prix,56,Irvine,3,4
214,1997,8,French Grand Prix,35,Villeneuve,4,3
214,1997,8,French Grand Prix,55,Alesi,5,2
214,1997,8,French Grand Prix,23,Schumacher,6,1
214,1997,8,French Grand Prix,14,Coulthard,7,0
214,1997,8,French Grand Prix,65,Herbert,8,0
214,1997,8,French Grand Prix,21,Fisichella,9,0
214,1997,8,French Grand Prix,15,Trulli,10,0
214,1997,8,French Grand Prix,79,Katayama,11,0
214,1997,8,French Grand Prix,71,Hill,12,0
215,1997,9,British Grand Prix,35,Villeneuve,1,10
215,1997,9,British Grand Prix,55,Alesi,2,6
215,1997,9,British Grand Prix,25,Wurz,3,4
215,1997,9,British Grand Prix,14,Coulthard,4,3
215,1997,9,British Grand Prix,23,Schumacher,5,2
215,1997,9,British Grand Prix,71,Hill,6,1
215,1997,9,British Grand Prix,21,Fisichella,7,0
215,1997,9,British Grand Prix,15,Trulli,8,0
215,1997,9,British Grand Prix,82,Fontana,9,0
215,1997,9,British Grand Prix,58,Marques,10,0
215,1997,9,British Grand Prix,75,Nakano,11,0
216,1997,10,German Grand Prix,77,Berger,1,10
216,1997,10,German Grand Prix,30,Schumacher,2,6
216,1997,10,German Grand Prix,57,Häkkinen,3,4
216,1997,10,German Grand Prix,15,Trulli,4,3
216,1997,10,German Grand Prix,23,Schumacher,5,2
216,1997,10,German Grand Prix,55,Alesi,6,1
216,1997,10,German Grand Prix,75,Nakano,7,0
216,1997,10,German Grand Prix,71,Hill,8,0
216,1997,10,German Grand Prix,82,Fontana,9,0
216,1997,10,German Grand Prix,50,Verstappen,10,0
216,1997,10,German Grand Prix,21,Fisichella,11,0
217,1997,11,Hungarian Grand Prix,35,Villeneuve,1,10
217,1997,11,Hungarian Grand Prix,71,Hill,2,6
217,1997,11,Hungarian Grand Prix,65,Herbert,3,4
217,1997,11,Hungarian Grand Prix,30,Schumacher,4,3
217,1997,11,Hungarian Grand Prix,23,Schumacher,5,2
217,1997,11,Hungarian Grand Prix,75,Nakano,6,1
217,1997,11,Hungarian Grand Prix,15,Trulli,7,0
217,1997,11,Hungarian Grand Prix,77,Berger,8,0
217,1997,11,Hungarian Grand Prix,56,Irvine,9,0
217,1997,11,Hungarian Grand Prix,79,Katayama,10,0
217,1997,11,Hungarian Grand Prix,55,Alesi,11,0
217,1997,11,Hungarian Grand Prix,58,Marques,12,0
217,1997,11,Hungarian Grand Prix,63,Salo,13,0
